timeStamp,elapsed,responseCode,responseMessage,threadName,success,failureMessage,URL,Latency
1675724384647,426,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,54
1675724384647,54,301,Moved Permanently,new.astrology.com 1-9,true,,http://new.astrology.com/,54
1675724384701,128,301,Moved Permanently,new.astrology.com 1-9,true,,https://new.astrology.com/,128
1675724384829,244,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,243
1675724384597,479,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,56
1675724384597,56,301,Moved Permanently,new.astrology.com 1-6,true,,http://new.astrology.com/,56
1675724384653,127,301,Moved Permanently,new.astrology.com 1-6,true,,https://new.astrology.com/,127
1675724384780,296,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,295
1675724384739,387,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,55
1675724384739,55,301,Moved Permanently,new.astrology.com 1-11,true,,http://new.astrology.com/,55
1675724384794,127,301,Moved Permanently,new.astrology.com 1-11,true,,https://new.astrology.com/,127
1675724384921,205,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,204
1675724384747,456,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,54
1675724384747,54,301,Moved Permanently,new.astrology.com 1-7,true,,http://new.astrology.com/,54
1675724384801,133,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,133
1675724384934,269,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,267
1675724384847,393,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,55
1675724384847,55,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,55
1675724384902,128,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,128
1675724385030,210,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,208
1675724384877,405,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,53
1675724384877,53,301,Moved Permanently,new.astrology.com 1-20,true,,http://new.astrology.com/,53
1675724384930,127,301,Moved Permanently,new.astrology.com 1-20,true,,https://new.astrology.com/,127
1675724385057,225,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,225
1675724384917,380,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,54
1675724384917,54,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,54
1675724384971,129,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,129
1675724385100,197,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,196
1675724384872,462,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,53
1675724384872,53,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,53
1675724384925,130,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,130
1675724385055,279,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,277
1675724384662,687,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,56
1675724384662,56,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,56
1675724384718,123,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,123
1675724384841,508,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,409
1675724384720,709,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,55
1675724384720,55,301,Moved Permanently,new.astrology.com 1-3,true,,http://new.astrology.com/,55
1675724384775,128,301,Moved Permanently,new.astrology.com 1-3,true,,https://new.astrology.com/,128
1675724384903,526,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,425
1675724384700,731,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,56
1675724384700,56,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,56
1675724384756,126,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,126
1675724384882,549,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,448
1675724384962,479,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,55
1675724384962,55,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,55
1675724385017,130,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,130
1675724385147,294,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,293
1675724385020,426,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,55
1675724385020,55,301,Moved Permanently,new.astrology.com 1-12,true,,http://new.astrology.com/,55
1675724385075,136,301,Moved Permanently,new.astrology.com 1-12,true,,https://new.astrology.com/,136
1675724385211,235,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,233
1675724384734,741,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,56
1675724384734,56,301,Moved Permanently,new.astrology.com 1-17,true,,http://new.astrology.com/,56
1675724384790,127,301,Moved Permanently,new.astrology.com 1-17,true,,https://new.astrology.com/,127
1675724384917,558,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,460
1675724385126,390,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,56
1675724385126,56,301,Moved Permanently,new.astrology.com 1-11,true,,http://new.astrology.com/,56
1675724385182,133,301,Moved Permanently,new.astrology.com 1-11,true,,https://new.astrology.com/,133
1675724385315,201,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,200
1675724384852,769,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,56
1675724384852,56,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,56
1675724384908,138,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,138
1675724385046,575,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,452
1675724384908,725,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,55
1675724384908,55,301,Moved Permanently,new.astrology.com 1-5,true,,http://new.astrology.com/,55
1675724384963,126,301,Moved Permanently,new.astrology.com 1-5,true,,https://new.astrology.com/,126
1675724385089,544,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,445
1675724384912,770,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,54
1675724384912,54,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,54
1675724384966,144,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,144
1675724385110,572,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,475
1675724385283,444,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,54
1675724385283,54,301,Moved Permanently,new.astrology.com 1-20,true,,http://new.astrology.com/,54
1675724385337,120,301,Moved Permanently,new.astrology.com 1-20,true,,https://new.astrology.com/,120
1675724385457,270,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,269
1675724384934,820,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,54
1675724384934,54,301,Moved Permanently,new.astrology.com 1-2,true,,http://new.astrology.com/,54
1675724384988,152,301,Moved Permanently,new.astrology.com 1-2,true,,https://new.astrology.com/,152
1675724385140,614,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,513
1675724385349,448,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,57
1675724385349,57,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,57
1675724385406,130,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,130
1675724385536,261,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,260
1675724385073,779,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,53
1675724385073,53,301,Moved Permanently,new.astrology.com 1-9,true,,http://new.astrology.com/,53
1675724385126,125,301,Moved Permanently,new.astrology.com 1-9,true,,https://new.astrology.com/,125
1675724385251,601,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,502
1675724385441,411,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,57
1675724385441,57,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,57
1675724385498,163,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,163
1675724385661,191,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,190
1675724385475,378,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,55
1675724385475,55,301,Moved Permanently,new.astrology.com 1-17,true,,http://new.astrology.com/,55
1675724385530,122,301,Moved Permanently,new.astrology.com 1-17,true,,https://new.astrology.com/,122
1675724385652,201,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,200
1675724385073,782,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,55
1675724385073,55,301,Moved Permanently,new.astrology.com 1-4,true,,http://new.astrology.com/,55
1675724385128,125,301,Moved Permanently,new.astrology.com 1-4,true,,https://new.astrology.com/,125
1675724385253,602,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,501
1675724384966,936,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,57
1675724384966,57,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,57
1675724385023,124,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,124
1675724385147,755,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,653
1675724385429,474,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,57
1675724385429,57,301,Moved Permanently,new.astrology.com 1-3,true,,http://new.astrology.com/,57
1675724385486,135,301,Moved Permanently,new.astrology.com 1-3,true,,https://new.astrology.com/,135
1675724385621,282,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,281
1675724385240,665,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,55
1675724385240,55,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,55
1675724385295,124,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,124
1675724385419,486,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,385
1675724385431,475,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,56
1675724385431,56,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,56
1675724385487,137,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,137
1675724385624,282,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,281
1675724385076,880,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,58
1675724385076,58,301,Moved Permanently,new.astrology.com 1-6,true,,http://new.astrology.com/,58
1675724385134,134,301,Moved Permanently,new.astrology.com 1-6,true,,https://new.astrology.com/,134
1675724385268,688,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,587
1675724385297,697,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,55
1675724385297,55,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,55
1675724385352,128,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,128
1675724385480,514,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,412
1675724385203,802,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,54
1675724385203,54,301,Moved Permanently,new.astrology.com 1-7,true,,http://new.astrology.com/,54
1675724385257,148,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,148
1675724385405,600,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,499
1675724385622,423,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,56
1675724385622,56,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,56
1675724385678,127,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,127
1675724385805,240,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,238
1675724385334,720,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,54
1675724385334,54,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,54
1675724385388,127,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,127
1675724385515,539,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,439
1675724385633,446,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,54
1675724385633,54,301,Moved Permanently,new.astrology.com 1-5,true,,http://new.astrology.com/,54
1675724385688,127,301,Moved Permanently,new.astrology.com 1-5,true,,https://new.astrology.com/,127
1675724385815,264,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,264
1675724385683,416,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,56
1675724385683,56,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,56
1675724385739,126,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,126
1675724385865,234,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,232
1675724385446,710,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,56
1675724385446,56,301,Moved Permanently,new.astrology.com 1-12,true,,http://new.astrology.com/,56
1675724385502,132,301,Moved Permanently,new.astrology.com 1-12,true,,https://new.astrology.com/,132
1675724385634,522,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,424
1675724385727,448,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,56
1675724385727,56,301,Moved Permanently,new.astrology.com 1-20,true,,http://new.astrology.com/,56
1675724385783,123,301,Moved Permanently,new.astrology.com 1-20,true,,https://new.astrology.com/,123
1675724385906,269,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,268
1675724385754,446,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,54
1675724385754,54,301,Moved Permanently,new.astrology.com 1-2,true,,http://new.astrology.com/,54
1675724385808,196,301,Moved Permanently,new.astrology.com 1-2,true,,https://new.astrology.com/,196
1675724386004,196,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,195
1675724385517,706,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,53
1675724385517,53,301,Moved Permanently,new.astrology.com 1-11,true,,http://new.astrology.com/,53
1675724385570,130,301,Moved Permanently,new.astrology.com 1-11,true,,https://new.astrology.com/,130
1675724385700,523,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,423
1675724385852,380,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,56
1675724385852,56,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,56
1675724385908,122,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,122
1675724386030,202,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,201
1675724385853,425,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,55
1675724385853,55,301,Moved Permanently,new.astrology.com 1-17,true,,http://new.astrology.com/,55
1675724385908,123,301,Moved Permanently,new.astrology.com 1-17,true,,https://new.astrology.com/,123
1675724386031,247,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,245
1675724385797,481,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,57
1675724385797,57,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,57
1675724385854,125,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,125
1675724385979,299,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,297
1675724385905,386,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,55
1675724385905,55,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,55
1675724385960,144,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,144
1675724386104,187,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,185
1675724385855,449,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,55
1675724385855,55,301,Moved Permanently,new.astrology.com 1-4,true,,http://new.astrology.com/,55
1675724385910,122,301,Moved Permanently,new.astrology.com 1-4,true,,https://new.astrology.com/,122
1675724386032,272,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,271
1675724385907,402,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,53
1675724385907,53,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,53
1675724385960,126,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,126
1675724386086,223,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,222
1675724385903,453,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,57
1675724385903,57,301,Moved Permanently,new.astrology.com 1-3,true,,http://new.astrology.com/,57
1675724385960,121,301,Moved Permanently,new.astrology.com 1-3,true,,https://new.astrology.com/,121
1675724386081,275,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,274
1675724385995,371,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,54
1675724385995,54,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,54
1675724386049,126,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,126
1675724386175,191,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,190
1675724385903,476,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,66
1675724385903,66,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,66
1675724385969,152,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,151
1675724386121,258,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,256
1675724386005,411,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,53
1675724386005,53,301,Moved Permanently,new.astrology.com 1-7,true,,http://new.astrology.com/,53
1675724386058,123,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,123
1675724386181,235,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,234
1675724385956,461,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,55
1675724385956,55,301,Moved Permanently,new.astrology.com 1-6,true,,http://new.astrology.com/,55
1675724386011,137,301,Moved Permanently,new.astrology.com 1-6,true,,https://new.astrology.com/,137
1675724386148,269,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,268
1675724386054,379,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,57
1675724386054,57,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,57
1675724386111,120,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,120
1675724386231,202,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,201
1675724386079,390,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,56
1675724386079,56,301,Moved Permanently,new.astrology.com 1-5,true,,http://new.astrology.com/,56
1675724386135,136,301,Moved Permanently,new.astrology.com 1-5,true,,https://new.astrology.com/,136
1675724386271,198,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,196
1675724386099,381,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,55
1675724386099,55,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,55
1675724386154,128,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,128
1675724386282,198,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,197
1675724385852,674,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,61
1675724385852,61,301,Moved Permanently,new.astrology.com 1-9,true,,http://new.astrology.com/,61
1675724385913,121,301,Moved Permanently,new.astrology.com 1-9,true,,https://new.astrology.com/,121
1675724386034,492,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,394
1675724386176,371,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,55
1675724386176,55,301,Moved Permanently,new.astrology.com 1-20,true,,http://new.astrology.com/,55
1675724386231,125,301,Moved Permanently,new.astrology.com 1-20,true,,https://new.astrology.com/,125
1675724386356,191,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,190
1675724386157,399,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,54
1675724386157,54,301,Moved Permanently,new.astrology.com 1-12,true,,http://new.astrology.com/,54
1675724386211,132,301,Moved Permanently,new.astrology.com 1-12,true,,https://new.astrology.com/,132
1675724386343,213,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,211
1675724386200,412,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,61
1675724386200,61,301,Moved Permanently,new.astrology.com 1-2,true,,http://new.astrology.com/,61
1675724386261,136,301,Moved Permanently,new.astrology.com 1-2,true,,https://new.astrology.com/,136
1675724386397,215,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,214
1675724386232,381,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,54
1675724386232,54,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,54
1675724386286,126,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,126
1675724386412,201,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,200
1675724386223,423,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,54
1675724386223,54,301,Moved Permanently,new.astrology.com 1-11,true,,http://new.astrology.com/,54
1675724386277,128,301,Moved Permanently,new.astrology.com 1-11,true,,https://new.astrology.com/,128
1675724386405,241,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,240
1675724386278,387,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,55
1675724386278,55,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,55
1675724386333,129,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,129
1675724386462,203,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,202
1675724386278,389,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,55
1675724386278,55,301,Moved Permanently,new.astrology.com 1-17,true,,http://new.astrology.com/,55
1675724386333,135,301,Moved Permanently,new.astrology.com 1-17,true,,https://new.astrology.com/,135
1675724386468,199,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,198
1675724386045,623,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,55
1675724386045,55,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,55
1675724386100,128,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,128
1675724386228,440,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,339
1675724386291,381,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,55
1675724386291,55,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,55
1675724386346,124,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,124
1675724386470,202,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,201
1675724386309,391,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,57
1675724386309,57,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,57
1675724386366,128,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,128
1675724386494,206,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,205
1675724386304,450,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,59
1675724386304,59,301,Moved Permanently,new.astrology.com 1-4,true,,http://new.astrology.com/,59
1675724386363,134,301,Moved Permanently,new.astrology.com 1-4,true,,https://new.astrology.com/,134
1675724386497,257,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,255
1675724386366,389,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,57
1675724386366,57,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,57
1675724386423,125,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,125
1675724386548,207,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,206
1675724386356,425,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,56
1675724386356,56,301,Moved Permanently,new.astrology.com 1-3,true,,http://new.astrology.com/,56
1675724386412,126,301,Moved Permanently,new.astrology.com 1-3,true,,https://new.astrology.com/,126
1675724386538,243,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,241
1675724386379,404,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,56
1675724386379,56,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,56
1675724386435,140,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,140
1675724386575,208,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,208
1675724386417,389,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,56
1675724386417,56,301,Moved Permanently,new.astrology.com 1-6,true,,http://new.astrology.com/,56
1675724386473,125,301,Moved Permanently,new.astrology.com 1-6,true,,https://new.astrology.com/,125
1675724386598,208,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,207
1675724386416,391,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,54
1675724386416,54,301,Moved Permanently,new.astrology.com 1-7,true,,http://new.astrology.com/,54
1675724386470,132,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,132
1675724386602,205,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,204
1675724386469,380,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,53
1675724386469,53,301,Moved Permanently,new.astrology.com 1-5,true,,http://new.astrology.com/,53
1675724386522,126,301,Moved Permanently,new.astrology.com 1-5,true,,https://new.astrology.com/,126
1675724386648,201,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,200
1675724386433,494,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,54
1675724386433,54,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,54
1675724386487,129,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,129
1675724386616,311,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,305
1675724386480,448,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,56
1675724386480,56,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,56
1675724386536,126,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,126
1675724386662,266,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,265
