timeStamp,elapsed,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,URL,Latency,Connect
1675456744476,62,301,Moved Permanently,new.astrology.com 1-11,true,,285,119,http://www.astrology.com/,62,0
1675456744538,108,301,Moved Permanently,new.astrology.com 1-11,true,,570,119,https://www.astrology.com/,108,0
1675456744646,632,200,OK,new.astrology.com 1-11,true,,70792,131,https://www.astrology.com/us/home.aspx,545,0
1675456744947,346,200,OK,new.astrology.com 1-6,true,,71645,369,https://www.astrology.com/us/home.aspx,47,0
1675456744947,47,301,Moved Permanently,new.astrology.com 1-6,true,,285,119,http://www.astrology.com/,47,0
1675456744994,119,301,Moved Permanently,new.astrology.com 1-6,true,,570,119,https://www.astrology.com/,119,0
1675456745113,180,200,OK,new.astrology.com 1-6,true,,70790,131,https://www.astrology.com/us/home.aspx,179,0
1675456744540,780,200,OK,new.astrology.com 1-15,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456744540,62,301,Moved Permanently,new.astrology.com 1-15,true,,285,119,http://www.astrology.com/,62,0
1675456744602,98,301,Moved Permanently,new.astrology.com 1-15,true,,570,119,https://www.astrology.com/,98,0
1675456744700,620,200,OK,new.astrology.com 1-15,true,,70792,131,https://www.astrology.com/us/home.aspx,536,0
1675456744994,341,200,OK,new.astrology.com 1-13,true,,71649,369,https://www.astrology.com/us/home.aspx,62,0
1675456744994,62,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,62,0
1675456745056,98,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,98,0
1675456745154,181,200,OK,new.astrology.com 1-13,true,,70794,131,https://www.astrology.com/us/home.aspx,178,0
1675456744602,777,200,OK,new.astrology.com 1-16,true,,71645,369,https://www.astrology.com/us/home.aspx,63,0
1675456744602,63,301,Moved Permanently,new.astrology.com 1-16,true,,285,119,http://www.astrology.com/,63,0
1675456744665,101,301,Moved Permanently,new.astrology.com 1-16,true,,570,119,https://www.astrology.com/,101,0
1675456744766,613,200,OK,new.astrology.com 1-16,true,,70790,131,https://www.astrology.com/us/home.aspx,527,0
1675456744632,806,200,OK,new.astrology.com 1-8,true,,71646,369,https://www.astrology.com/us/home.aspx,62,0
1675456744632,62,301,Moved Permanently,new.astrology.com 1-8,true,,285,119,http://www.astrology.com/,62,0
1675456744694,105,301,Moved Permanently,new.astrology.com 1-8,true,,570,119,https://www.astrology.com/,105,0
1675456744799,639,200,OK,new.astrology.com 1-8,true,,70791,131,https://www.astrology.com/us/home.aspx,549,0
1675456745123,338,200,OK,new.astrology.com 1-17,true,,71647,369,https://www.astrology.com/us/home.aspx,49,0
1675456745123,49,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,49,0
1675456745172,113,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,113,0
1675456745285,176,200,OK,new.astrology.com 1-17,true,,70792,131,https://www.astrology.com/us/home.aspx,175,0
1675456745163,318,200,OK,new.astrology.com 1-7,true,,71648,369,https://www.astrology.com/us/home.aspx,49,0
1675456745163,49,301,Moved Permanently,new.astrology.com 1-7,true,,285,119,http://www.astrology.com/,49,0
1675456745212,103,301,Moved Permanently,new.astrology.com 1-7,true,,570,119,https://www.astrology.com/,103,0
1675456745315,166,200,OK,new.astrology.com 1-7,true,,70793,131,https://www.astrology.com/us/home.aspx,165,0
1675456745075,439,200,OK,new.astrology.com 1-9,true,,71647,369,https://www.astrology.com/us/home.aspx,58,0
1675456745075,58,301,Moved Permanently,new.astrology.com 1-9,true,,285,119,http://www.astrology.com/,58,0
1675456745133,119,301,Moved Permanently,new.astrology.com 1-9,true,,570,119,https://www.astrology.com/,119,0
1675456745252,262,200,OK,new.astrology.com 1-9,true,,70792,131,https://www.astrology.com/us/home.aspx,261,0
1675456745167,356,200,OK,new.astrology.com 1-12,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456745167,61,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,61,0
1675456745228,107,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,107,0
1675456745335,188,200,OK,new.astrology.com 1-12,true,,70792,131,https://www.astrology.com/us/home.aspx,185,0
1675456745208,366,200,OK,new.astrology.com 1-2,true,,71647,369,https://www.astrology.com/us/home.aspx,59,0
1675456745208,59,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,59,0
1675456745267,131,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,131,0
1675456745398,176,200,OK,new.astrology.com 1-2,true,,70792,131,https://www.astrology.com/us/home.aspx,175,0
1675456744766,819,200,OK,new.astrology.com 1-20,true,,71650,369,https://www.astrology.com/us/home.aspx,61,0
1675456744766,61,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,61,0
1675456744827,97,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,97,0
1675456744924,661,200,OK,new.astrology.com 1-20,true,,70795,131,https://www.astrology.com/us/home.aspx,577,0
1675456744675,916,200,OK,new.astrology.com 1-10,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456744675,62,301,Moved Permanently,new.astrology.com 1-10,true,,285,119,http://www.astrology.com/,62,0
1675456744737,126,301,Moved Permanently,new.astrology.com 1-10,true,,570,119,https://www.astrology.com/,126,0
1675456744863,728,200,OK,new.astrology.com 1-10,true,,70792,131,https://www.astrology.com/us/home.aspx,617,0
1675456745234,369,200,OK,new.astrology.com 1-14,true,,71647,369,https://www.astrology.com/us/home.aspx,60,0
1675456745234,60,301,Moved Permanently,new.astrology.com 1-14,true,,285,119,http://www.astrology.com/,60,0
1675456745294,113,301,Moved Permanently,new.astrology.com 1-14,true,,570,119,https://www.astrology.com/,113,0
1675456745407,196,200,OK,new.astrology.com 1-14,true,,70792,131,https://www.astrology.com/us/home.aspx,194,0
1675456745275,345,200,OK,new.astrology.com 1-3,true,,71646,369,https://www.astrology.com/us/home.aspx,49,0
1675456745275,49,301,Moved Permanently,new.astrology.com 1-3,true,,285,119,http://www.astrology.com/,49,0
1675456745324,121,301,Moved Permanently,new.astrology.com 1-3,true,,570,119,https://www.astrology.com/,121,0
1675456745445,175,200,OK,new.astrology.com 1-3,true,,70791,131,https://www.astrology.com/us/home.aspx,172,0
1675456744727,908,200,OK,new.astrology.com 1-1,true,,71645,369,https://www.astrology.com/us/home.aspx,65,0
1675456744727,65,301,Moved Permanently,new.astrology.com 1-1,true,,285,119,http://www.astrology.com/,65,0
1675456744792,124,301,Moved Permanently,new.astrology.com 1-1,true,,570,119,https://www.astrology.com/,124,0
1675456744916,719,200,OK,new.astrology.com 1-1,true,,70790,131,https://www.astrology.com/us/home.aspx,607,0
1675456745320,331,200,OK,new.astrology.com 1-15,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456745320,61,301,Moved Permanently,new.astrology.com 1-15,true,,285,119,http://www.astrology.com/,61,0
1675456745381,100,301,Moved Permanently,new.astrology.com 1-15,true,,570,119,https://www.astrology.com/,100,0
1675456745481,170,200,OK,new.astrology.com 1-15,true,,70792,131,https://www.astrology.com/us/home.aspx,167,0
1675456745293,364,200,OK,new.astrology.com 1-6,true,,71650,369,https://www.astrology.com/us/home.aspx,47,0
1675456745293,47,301,Moved Permanently,new.astrology.com 1-6,true,,285,119,http://www.astrology.com/,47,0
1675456745340,120,301,Moved Permanently,new.astrology.com 1-6,true,,570,119,https://www.astrology.com/,120,0
1675456745460,197,200,OK,new.astrology.com 1-6,true,,70795,131,https://www.astrology.com/us/home.aspx,191,0
1675456745335,336,200,OK,new.astrology.com 1-13,true,,71650,369,https://www.astrology.com/us/home.aspx,60,0
1675456745335,60,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,60,0
1675456745395,107,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,107,0
1675456745502,169,200,OK,new.astrology.com 1-13,true,,70795,131,https://www.astrology.com/us/home.aspx,167,0
1675456745278,434,200,OK,new.astrology.com 1-11,true,,71646,369,https://www.astrology.com/us/home.aspx,60,0
1675456745278,60,301,Moved Permanently,new.astrology.com 1-11,true,,285,119,http://www.astrology.com/,60,0
1675456745338,114,301,Moved Permanently,new.astrology.com 1-11,true,,570,119,https://www.astrology.com/,114,0
1675456745452,260,200,OK,new.astrology.com 1-11,true,,70791,131,https://www.astrology.com/us/home.aspx,257,0
1675456745379,338,200,OK,new.astrology.com 1-16,true,,71646,369,https://www.astrology.com/us/home.aspx,60,0
1675456745379,60,301,Moved Permanently,new.astrology.com 1-16,true,,285,119,http://www.astrology.com/,60,0
1675456745439,106,301,Moved Permanently,new.astrology.com 1-16,true,,570,119,https://www.astrology.com/,106,0
1675456745545,172,200,OK,new.astrology.com 1-16,true,,70791,131,https://www.astrology.com/us/home.aspx,171,0
1675456744853,866,200,OK,new.astrology.com 1-19,true,,71648,369,https://www.astrology.com/us/home.aspx,49,0
1675456744853,49,301,Moved Permanently,new.astrology.com 1-19,true,,285,119,http://www.astrology.com/,49,0
1675456744902,114,301,Moved Permanently,new.astrology.com 1-19,true,,570,119,https://www.astrology.com/,114,0
1675456745016,703,200,OK,new.astrology.com 1-19,true,,70793,131,https://www.astrology.com/us/home.aspx,614,0
1675456745276,449,200,OK,new.astrology.com 1-4,true,,71646,369,https://www.astrology.com/us/home.aspx,62,0
1675456745276,62,301,Moved Permanently,new.astrology.com 1-4,true,,285,119,http://www.astrology.com/,62,0
1675456745338,126,301,Moved Permanently,new.astrology.com 1-4,true,,570,119,https://www.astrology.com/,126,0
1675456745464,261,200,OK,new.astrology.com 1-4,true,,70791,131,https://www.astrology.com/us/home.aspx,257,0
1675456744933,822,200,OK,new.astrology.com 1-5,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456744933,61,301,Moved Permanently,new.astrology.com 1-5,true,,285,119,http://www.astrology.com/,61,0
1675456744994,99,301,Moved Permanently,new.astrology.com 1-5,true,,570,119,https://www.astrology.com/,99,0
1675456745093,662,200,OK,new.astrology.com 1-5,true,,70792,131,https://www.astrology.com/us/home.aspx,575,0
1675456745438,338,200,OK,new.astrology.com 1-8,true,,71647,369,https://www.astrology.com/us/home.aspx,63,0
1675456745438,63,301,Moved Permanently,new.astrology.com 1-8,true,,285,119,http://www.astrology.com/,63,0
1675456745501,103,301,Moved Permanently,new.astrology.com 1-8,true,,570,119,https://www.astrology.com/,103,0
1675456745604,172,200,OK,new.astrology.com 1-8,true,,70792,131,https://www.astrology.com/us/home.aspx,171,0
1675456744896,884,200,OK,new.astrology.com 1-18,true,,71648,369,https://www.astrology.com/us/home.aspx,63,0
1675456744896,63,301,Moved Permanently,new.astrology.com 1-18,true,,285,119,http://www.astrology.com/,63,0
1675456744959,114,301,Moved Permanently,new.astrology.com 1-18,true,,570,119,https://www.astrology.com/,114,0
1675456745073,707,200,OK,new.astrology.com 1-18,true,,70793,131,https://www.astrology.com/us/home.aspx,592,0
1675456745461,350,200,OK,new.astrology.com 1-17,true,,71647,369,https://www.astrology.com/us/home.aspx,49,0
1675456745461,49,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,49,0
1675456745510,114,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,114,0
1675456745624,187,200,OK,new.astrology.com 1-17,true,,70792,131,https://www.astrology.com/us/home.aspx,185,0
1675456745523,360,200,OK,new.astrology.com 1-12,true,,71647,369,https://www.astrology.com/us/home.aspx,59,0
1675456745523,59,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,59,0
1675456745582,115,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,115,0
1675456745697,186,200,OK,new.astrology.com 1-12,true,,70792,131,https://www.astrology.com/us/home.aspx,185,0
1675456745482,421,200,OK,new.astrology.com 1-7,true,,71646,369,https://www.astrology.com/us/home.aspx,47,0
1675456745482,47,301,Moved Permanently,new.astrology.com 1-7,true,,285,119,http://www.astrology.com/,47,0
1675456745529,107,301,Moved Permanently,new.astrology.com 1-7,true,,570,119,https://www.astrology.com/,107,0
1675456745636,267,200,OK,new.astrology.com 1-7,true,,70791,131,https://www.astrology.com/us/home.aspx,263,0
1675456745603,312,200,OK,new.astrology.com 1-14,true,,71646,369,https://www.astrology.com/us/home.aspx,61,0
1675456745603,61,301,Moved Permanently,new.astrology.com 1-14,true,,285,119,http://www.astrology.com/,61,0
1675456745664,122,301,Moved Permanently,new.astrology.com 1-14,true,,570,119,https://www.astrology.com/,122,0
1675456745786,129,200,OK,new.astrology.com 1-14,true,,70791,131,https://www.astrology.com/us/home.aspx,128,0
1675456745620,308,200,OK,new.astrology.com 1-3,true,,71646,369,https://www.astrology.com/us/home.aspx,49,0
1675456745620,49,301,Moved Permanently,new.astrology.com 1-3,true,,285,119,http://www.astrology.com/,49,0
1675456745669,122,301,Moved Permanently,new.astrology.com 1-3,true,,570,119,https://www.astrology.com/,122,0
1675456745791,137,200,OK,new.astrology.com 1-3,true,,70791,131,https://www.astrology.com/us/home.aspx,135,0
1675456745574,356,200,OK,new.astrology.com 1-2,true,,71646,369,https://www.astrology.com/us/home.aspx,64,0
1675456745574,64,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,64,0
1675456745638,105,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,105,0
1675456745743,187,200,OK,new.astrology.com 1-2,true,,70791,131,https://www.astrology.com/us/home.aspx,185,0
1675456745514,455,200,OK,new.astrology.com 1-9,true,,71649,369,https://www.astrology.com/us/home.aspx,60,0
1675456745514,60,301,Moved Permanently,new.astrology.com 1-9,true,,285,119,http://www.astrology.com/,60,0
1675456745574,117,301,Moved Permanently,new.astrology.com 1-9,true,,570,119,https://www.astrology.com/,116,0
1675456745691,278,200,OK,new.astrology.com 1-9,true,,70794,131,https://www.astrology.com/us/home.aspx,275,0
1675456745585,401,200,OK,new.astrology.com 1-20,true,,71647,369,https://www.astrology.com/us/home.aspx,63,0
1675456745585,63,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,63,0
1675456745649,105,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,105,0
1675456745754,232,200,OK,new.astrology.com 1-20,true,,70792,131,https://www.astrology.com/us/home.aspx,231,0
1675456745591,463,200,OK,new.astrology.com 1-10,true,,71646,369,https://www.astrology.com/us/home.aspx,66,0
1675456745591,66,301,Moved Permanently,new.astrology.com 1-10,true,,285,119,http://www.astrology.com/,66,0
1675456745657,113,301,Moved Permanently,new.astrology.com 1-10,true,,570,119,https://www.astrology.com/,113,0
1675456745770,284,200,OK,new.astrology.com 1-10,true,,70791,131,https://www.astrology.com/us/home.aspx,282,0
1675456745725,368,200,OK,new.astrology.com 1-4,true,,71647,369,https://www.astrology.com/us/home.aspx,65,0
1675456745725,65,301,Moved Permanently,new.astrology.com 1-4,true,,285,119,http://www.astrology.com/,65,0
1675456745790,124,301,Moved Permanently,new.astrology.com 1-4,true,,570,119,https://www.astrology.com/,124,0
1675456745914,179,200,OK,new.astrology.com 1-4,true,,70792,131,https://www.astrology.com/us/home.aspx,178,0
1675456745812,293,200,OK,new.astrology.com 1-17,true,,71646,369,https://www.astrology.com/us/home.aspx,49,0
1675456745812,49,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,49,0
1675456745861,119,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,119,0
1675456745980,125,200,OK,new.astrology.com 1-17,true,,70791,131,https://www.astrology.com/us/home.aspx,122,0
1675456745776,436,200,OK,new.astrology.com 1-8,true,,71643,369,https://www.astrology.com/us/home.aspx,63,0
1675456745776,63,301,Moved Permanently,new.astrology.com 1-8,true,,285,119,http://www.astrology.com/,63,0
1675456745839,103,301,Moved Permanently,new.astrology.com 1-8,true,,570,119,https://www.astrology.com/,103,0
1675456745942,270,200,OK,new.astrology.com 1-8,true,,70788,131,https://www.astrology.com/us/home.aspx,267,0
1675456745883,373,200,OK,new.astrology.com 1-12,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456745883,62,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,62,0
1675456745945,117,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,117,0
1675456746062,194,200,OK,new.astrology.com 1-12,true,,70792,131,https://www.astrology.com/us/home.aspx,193,0
1675456745930,335,200,OK,new.astrology.com 1-2,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456745930,62,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,62,0
1675456745992,112,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,112,0
1675456746104,161,200,OK,new.astrology.com 1-2,true,,70792,131,https://www.astrology.com/us/home.aspx,159,0
1675456745987,344,200,OK,new.astrology.com 1-20,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456745987,61,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,61,0
1675456746048,109,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,109,0
1675456746157,174,200,OK,new.astrology.com 1-20,true,,70792,131,https://www.astrology.com/us/home.aspx,170,0
1675456745635,705,200,OK,new.astrology.com 1-1,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456745635,62,301,Moved Permanently,new.astrology.com 1-1,true,,285,119,http://www.astrology.com/,62,0
1675456745697,110,301,Moved Permanently,new.astrology.com 1-1,true,,570,119,https://www.astrology.com/,110,0
1675456745807,533,200,OK,new.astrology.com 1-1,true,,70792,131,https://www.astrology.com/us/home.aspx,420,0
1675456745651,695,200,OK,new.astrology.com 1-15,true,,71647,369,https://www.astrology.com/us/home.aspx,65,0
1675456745651,65,301,Moved Permanently,new.astrology.com 1-15,true,,285,119,http://www.astrology.com/,65,0
1675456745716,111,301,Moved Permanently,new.astrology.com 1-15,true,,570,119,https://www.astrology.com/,111,0
1675456745827,519,200,OK,new.astrology.com 1-15,true,,70792,131,https://www.astrology.com/us/home.aspx,434,0
1675456745969,454,200,OK,new.astrology.com 1-9,true,,71647,369,https://www.astrology.com/us/home.aspx,58,0
1675456745969,58,301,Moved Permanently,new.astrology.com 1-9,true,,285,119,http://www.astrology.com/,58,0
1675456746027,120,301,Moved Permanently,new.astrology.com 1-9,true,,570,119,https://www.astrology.com/,120,0
1675456746147,276,200,OK,new.astrology.com 1-9,true,,70792,131,https://www.astrology.com/us/home.aspx,274,0
1675456746054,370,200,OK,new.astrology.com 1-10,true,,71648,369,https://www.astrology.com/us/home.aspx,63,0
1675456746054,63,301,Moved Permanently,new.astrology.com 1-10,true,,285,119,http://www.astrology.com/,63,0
1675456746117,121,301,Moved Permanently,new.astrology.com 1-10,true,,570,119,https://www.astrology.com/,120,0
1675456746238,186,200,OK,new.astrology.com 1-10,true,,70793,131,https://www.astrology.com/us/home.aspx,183,0
1675456745657,811,200,OK,new.astrology.com 1-6,true,,71649,369,https://www.astrology.com/us/home.aspx,46,0
1675456745657,46,301,Moved Permanently,new.astrology.com 1-6,true,,285,119,http://www.astrology.com/,46,0
1675456745703,117,301,Moved Permanently,new.astrology.com 1-6,true,,570,119,https://www.astrology.com/,117,0
1675456745820,648,200,OK,new.astrology.com 1-6,true,,70794,131,https://www.astrology.com/us/home.aspx,530,0
1675456745671,797,200,OK,new.astrology.com 1-13,true,,71648,369,https://www.astrology.com/us/home.aspx,61,0
1675456745671,61,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,61,0
1675456745732,113,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,113,0
1675456745845,623,200,OK,new.astrology.com 1-13,true,,70793,131,https://www.astrology.com/us/home.aspx,530,0
1675456745719,823,200,OK,new.astrology.com 1-19,true,,71647,369,https://www.astrology.com/us/home.aspx,49,0
1675456745719,49,301,Moved Permanently,new.astrology.com 1-19,true,,285,119,http://www.astrology.com/,49,0
1675456745768,99,301,Moved Permanently,new.astrology.com 1-19,true,,570,119,https://www.astrology.com/,99,0
1675456745867,675,200,OK,new.astrology.com 1-19,true,,70792,131,https://www.astrology.com/us/home.aspx,588,0
1675456745717,855,200,OK,new.astrology.com 1-16,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456745717,62,301,Moved Permanently,new.astrology.com 1-16,true,,285,119,http://www.astrology.com/,62,0
1675456745779,99,301,Moved Permanently,new.astrology.com 1-16,true,,570,119,https://www.astrology.com/,99,0
1675456745878,694,200,OK,new.astrology.com 1-16,true,,70792,131,https://www.astrology.com/us/home.aspx,607,0
1675456746265,336,200,OK,new.astrology.com 1-2,true,,71645,369,https://www.astrology.com/us/home.aspx,66,0
1675456746265,66,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,66,0
1675456746331,101,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,101,0
1675456746432,169,200,OK,new.astrology.com 1-2,true,,70790,131,https://www.astrology.com/us/home.aspx,167,0
1675456746256,367,200,OK,new.astrology.com 1-12,true,,71646,369,https://www.astrology.com/us/home.aspx,63,0
1675456746256,63,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,63,0
1675456746319,119,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,119,0
1675456746438,185,200,OK,new.astrology.com 1-12,true,,70791,131,https://www.astrology.com/us/home.aspx,184,0
1675456745712,915,200,OK,new.astrology.com 1-11,true,,71647,369,https://www.astrology.com/us/home.aspx,60,0
1675456745712,60,301,Moved Permanently,new.astrology.com 1-11,true,,285,119,http://www.astrology.com/,60,0
1675456745772,106,301,Moved Permanently,new.astrology.com 1-11,true,,570,119,https://www.astrology.com/,106,0
1675456745878,749,200,OK,new.astrology.com 1-11,true,,70792,131,https://www.astrology.com/us/home.aspx,661,0
1675456746213,424,200,OK,new.astrology.com 1-8,true,,71648,369,https://www.astrology.com/us/home.aspx,62,0
1675456746213,62,301,Moved Permanently,new.astrology.com 1-8,true,,285,119,http://www.astrology.com/,62,0
1675456746275,103,301,Moved Permanently,new.astrology.com 1-8,true,,570,119,https://www.astrology.com/,103,0
1675456746379,258,200,OK,new.astrology.com 1-8,true,,70793,131,https://www.astrology.com/us/home.aspx,257,0
1675456745755,920,200,OK,new.astrology.com 1-5,true,,71646,369,https://www.astrology.com/us/home.aspx,58,0
1675456745755,58,301,Moved Permanently,new.astrology.com 1-5,true,,285,119,http://www.astrology.com/,58,0
1675456745813,101,301,Moved Permanently,new.astrology.com 1-5,true,,570,119,https://www.astrology.com/,101,0
1675456745914,761,200,OK,new.astrology.com 1-5,true,,70791,131,https://www.astrology.com/us/home.aspx,677,0
1675456746346,332,200,OK,new.astrology.com 1-15,true,,71648,369,https://www.astrology.com/us/home.aspx,60,0
1675456746346,60,301,Moved Permanently,new.astrology.com 1-15,true,,285,119,http://www.astrology.com/,60,0
1675456746406,105,301,Moved Permanently,new.astrology.com 1-15,true,,570,119,https://www.astrology.com/,105,0
1675456746511,167,200,OK,new.astrology.com 1-15,true,,70793,131,https://www.astrology.com/us/home.aspx,165,0
1675456746331,350,200,OK,new.astrology.com 1-20,true,,71648,369,https://www.astrology.com/us/home.aspx,63,0
1675456746331,63,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,63,0
1675456746394,106,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,106,0
1675456746500,181,200,OK,new.astrology.com 1-20,true,,70793,131,https://www.astrology.com/us/home.aspx,178,0
1675456745903,913,200,OK,new.astrology.com 1-7,true,,71647,369,https://www.astrology.com/us/home.aspx,48,0
1675456745903,48,301,Moved Permanently,new.astrology.com 1-7,true,,285,119,http://www.astrology.com/,48,0
1675456745951,113,301,Moved Permanently,new.astrology.com 1-7,true,,570,119,https://www.astrology.com/,113,0
1675456746064,752,200,OK,new.astrology.com 1-7,true,,70792,131,https://www.astrology.com/us/home.aspx,661,0
1675456746468,350,200,OK,new.astrology.com 1-6,true,,71648,369,https://www.astrology.com/us/home.aspx,49,0
1675456746468,49,301,Moved Permanently,new.astrology.com 1-6,true,,285,119,http://www.astrology.com/,49,0
1675456746517,118,301,Moved Permanently,new.astrology.com 1-6,true,,570,119,https://www.astrology.com/,118,0
1675456746635,183,200,OK,new.astrology.com 1-6,true,,70793,131,https://www.astrology.com/us/home.aspx,181,0
1675456745780,1045,200,OK,new.astrology.com 1-18,true,,71646,369,https://www.astrology.com/us/home.aspx,64,0
1675456745780,64,301,Moved Permanently,new.astrology.com 1-18,true,,285,119,http://www.astrology.com/,64,0
1675456745844,117,301,Moved Permanently,new.astrology.com 1-18,true,,570,119,https://www.astrology.com/,117,0
1675456745961,864,200,OK,new.astrology.com 1-18,true,,70791,131,https://www.astrology.com/us/home.aspx,750,0
1675456746424,444,200,OK,new.astrology.com 1-9,true,,71648,369,https://www.astrology.com/us/home.aspx,64,0
1675456746424,64,301,Moved Permanently,new.astrology.com 1-9,true,,285,119,http://www.astrology.com/,64,0
1675456746488,113,301,Moved Permanently,new.astrology.com 1-9,true,,570,119,https://www.astrology.com/,113,0
1675456746601,267,200,OK,new.astrology.com 1-9,true,,70793,131,https://www.astrology.com/us/home.aspx,266,0
1675456746572,334,200,OK,new.astrology.com 1-16,true,,71646,369,https://www.astrology.com/us/home.aspx,60,0
1675456746572,60,301,Moved Permanently,new.astrology.com 1-16,true,,285,119,http://www.astrology.com/,60,0
1675456746632,102,301,Moved Permanently,new.astrology.com 1-16,true,,570,119,https://www.astrology.com/,102,0
1675456746734,172,200,OK,new.astrology.com 1-16,true,,70791,131,https://www.astrology.com/us/home.aspx,170,0
1675456746601,344,200,OK,new.astrology.com 1-2,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456746601,61,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,61,0
1675456746662,109,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,109,0
1675456746771,174,200,OK,new.astrology.com 1-2,true,,70792,131,https://www.astrology.com/us/home.aspx,173,0
1675456746637,333,200,OK,new.astrology.com 1-8,true,,71646,369,https://www.astrology.com/us/home.aspx,61,0
1675456746637,61,301,Moved Permanently,new.astrology.com 1-8,true,,285,119,http://www.astrology.com/,61,0
1675456746698,105,301,Moved Permanently,new.astrology.com 1-8,true,,570,119,https://www.astrology.com/,105,0
1675456746803,167,200,OK,new.astrology.com 1-8,true,,70791,131,https://www.astrology.com/us/home.aspx,164,0
1675456746623,350,200,OK,new.astrology.com 1-12,true,,71645,369,https://www.astrology.com/us/home.aspx,61,0
1675456746623,61,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,61,0
1675456746684,111,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,111,0
1675456746796,177,200,OK,new.astrology.com 1-12,true,,70790,131,https://www.astrology.com/us/home.aspx,174,0
1675456745928,1054,200,OK,new.astrology.com 1-3,true,,71646,369,https://www.astrology.com/us/home.aspx,51,0
1675456745928,51,301,Moved Permanently,new.astrology.com 1-3,true,,285,119,http://www.astrology.com/,51,0
1675456745979,119,301,Moved Permanently,new.astrology.com 1-3,true,,570,119,https://www.astrology.com/,119,0
1675456746098,884,200,OK,new.astrology.com 1-3,true,,70791,131,https://www.astrology.com/us/home.aspx,769,0
1675456745915,1068,200,OK,new.astrology.com 1-14,true,,71647,369,https://www.astrology.com/us/home.aspx,58,0
