timeStamp,label,responseCode,responseMessage,threadName,success,bytes,grpThreads,allThreads,URL,Latency,IdleTime
1675813561160,new.astrology.com/daily.html,200,OK,new.astrology.com 1-1,true,75961,3,3,https://new.astrology.com/horoscope/daily.html,193,0
1675813561160,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-1,true,295,3,3,http://new.astrology.com/daily.html,193,0
1675813561353,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-1,true,598,3,3,https://new.astrology.com/daily.html,592,0
1675813561945,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-1,true,75068,3,3,https://new.astrology.com/horoscope/daily.html,530,0
1675813561762,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75961,3,3,https://new.astrology.com/horoscope/daily.html,167,0
1675813561762,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,3,3,http://new.astrology.com/daily.html,167,0
1675813561930,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,3,3,https://new.astrology.com/daily.html,494,0
1675813562424,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75068,3,3,https://new.astrology.com/horoscope/daily.html,359,0
1675813562578,new.astrology.com/daily.html,200,OK,new.astrology.com 1-1,true,75963,4,4,https://new.astrology.com/horoscope/daily.html,60,0
1675813562578,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-1,true,295,4,4,http://new.astrology.com/daily.html,60,0
1675813562638,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-1,true,598,4,4,https://new.astrology.com/daily.html,168,0
1675813562806,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-1,true,75070,4,4,https://new.astrology.com/horoscope/daily.html,249,0
1675813562362,new.astrology.com/daily.html,200,OK,new.astrology.com 1-3,true,75958,5,5,https://new.astrology.com/horoscope/daily.html,167,0
1675813562362,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-3,true,295,5,5,http://new.astrology.com/daily.html,167,0
1675813562530,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-3,true,598,5,5,https://new.astrology.com/daily.html,543,0
1675813563073,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-3,true,75065,5,5,https://new.astrology.com/horoscope/daily.html,516,0
1675813562837,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75963,5,5,https://new.astrology.com/horoscope/daily.html,55,0
1675813562837,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,5,5,http://new.astrology.com/daily.html,55,0
1675813562892,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,5,5,https://new.astrology.com/daily.html,284,0
1675813563176,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75070,5,5,https://new.astrology.com/horoscope/daily.html,547,0
1675813563057,new.astrology.com/daily.html,200,OK,new.astrology.com 1-1,true,75964,5,5,https://new.astrology.com/horoscope/daily.html,66,0
1675813563057,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-1,true,295,5,5,http://new.astrology.com/daily.html,66,0
1675813563123,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-1,true,598,5,5,https://new.astrology.com/daily.html,185,0
1675813563308,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-1,true,75071,5,5,https://new.astrology.com/horoscope/daily.html,565,0
1675813562963,new.astrology.com/daily.html,200,OK,new.astrology.com 1-4,true,75958,5,5,https://new.astrology.com/horoscope/daily.html,172,0
1675813562963,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-4,true,295,5,5,http://new.astrology.com/daily.html,172,0
1675813563135,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-4,true,598,5,5,https://new.astrology.com/daily.html,494,0
1675813563629,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-4,true,75065,5,5,https://new.astrology.com/horoscope/daily.html,344,0
1675813563674,new.astrology.com/daily.html,200,OK,new.astrology.com 1-3,true,75958,5,5,https://new.astrology.com/horoscope/daily.html,57,0
1675813563674,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-3,true,295,5,5,http://new.astrology.com/daily.html,57,0
1675813563731,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-3,true,598,5,5,https://new.astrology.com/daily.html,168,0
1675813563899,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-3,true,75065,5,5,https://new.astrology.com/horoscope/daily.html,231,0
1675813563824,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75960,6,6,https://new.astrology.com/horoscope/daily.html,58,0
1675813563824,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,6,6,http://new.astrology.com/daily.html,58,0
1675813563883,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,6,6,https://new.astrology.com/daily.html,166,0
1675813564049,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75067,6,6,https://new.astrology.com/horoscope/daily.html,292,0
1675813564023,new.astrology.com/daily.html,200,OK,new.astrology.com 1-4,true,75958,6,6,https://new.astrology.com/horoscope/daily.html,56,0
1675813564023,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-4,true,295,6,6,http://new.astrology.com/daily.html,56,0
1675813564079,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-4,true,598,6,6,https://new.astrology.com/daily.html,167,0
1675813564246,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-4,true,75065,6,6,https://new.astrology.com/horoscope/daily.html,259,0
1675813563568,new.astrology.com/daily.html,200,OK,new.astrology.com 1-5,true,75958,6,6,https://new.astrology.com/horoscope/daily.html,178,0
1675813563568,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-5,true,295,6,6,http://new.astrology.com/daily.html,178,0
1675813563746,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-5,true,598,6,6,https://new.astrology.com/daily.html,477,0
1675813564223,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-5,true,75065,6,6,https://new.astrology.com/horoscope/daily.html,300,0
1675813563974,new.astrology.com/daily.html,200,OK,new.astrology.com 1-1,true,75959,7,7,https://new.astrology.com/horoscope/daily.html,56,0
1675813563974,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-1,true,295,7,7,http://new.astrology.com/daily.html,56,0
1675813564030,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-1,true,598,7,7,https://new.astrology.com/daily.html,304,0
1675813564334,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-1,true,75066,7,7,https://new.astrology.com/horoscope/daily.html,341,0
1675813564343,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75961,7,7,https://new.astrology.com/horoscope/daily.html,54,0
1675813564343,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,7,7,http://new.astrology.com/daily.html,54,0
1675813564397,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,7,7,https://new.astrology.com/daily.html,176,0
1675813564573,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75068,7,7,https://new.astrology.com/horoscope/daily.html,250,0
1675813564133,new.astrology.com/daily.html,200,OK,new.astrology.com 1-3,true,75961,7,7,https://new.astrology.com/horoscope/daily.html,54,0
1675813564133,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-3,true,295,7,7,http://new.astrology.com/daily.html,54,0
1675813564187,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-3,true,598,7,7,https://new.astrology.com/daily.html,315,0
1675813564503,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-3,true,75068,7,7,https://new.astrology.com/horoscope/daily.html,374,0
1675813564507,new.astrology.com/daily.html,200,OK,new.astrology.com 1-4,true,75958,7,7,https://new.astrology.com/horoscope/daily.html,66,0
1675813564507,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-4,true,295,7,7,http://new.astrology.com/daily.html,66,0
1675813564573,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-4,true,598,7,7,https://new.astrology.com/daily.html,184,0
1675813564757,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-4,true,75065,7,7,https://new.astrology.com/horoscope/daily.html,234,0
1675813564574,new.astrology.com/daily.html,200,OK,new.astrology.com 1-5,true,75958,7,7,https://new.astrology.com/horoscope/daily.html,55,0
1675813564574,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-5,true,295,7,7,http://new.astrology.com/daily.html,55,0
1675813564629,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-5,true,598,7,7,https://new.astrology.com/daily.html,194,0
1675813564823,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-5,true,75065,7,7,https://new.astrology.com/horoscope/daily.html,201,0
1675813564164,new.astrology.com/daily.html,200,OK,new.astrology.com 1-6,true,75958,7,7,https://new.astrology.com/horoscope/daily.html,172,0
1675813564164,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-6,true,295,7,7,http://new.astrology.com/daily.html,172,0
1675813564337,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-6,true,598,7,7,https://new.astrology.com/daily.html,486,0
1675813564823,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-6,true,75065,7,7,https://new.astrology.com/horoscope/daily.html,250,0
1675813564773,new.astrology.com/daily.html,200,OK,new.astrology.com 1-1,true,75958,7,7,https://new.astrology.com/horoscope/daily.html,57,0
1675813564773,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-1,true,295,7,7,http://new.astrology.com/daily.html,57,0
1675813564830,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-1,true,598,7,7,https://new.astrology.com/daily.html,170,0
1675813565000,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-1,true,75065,7,7,https://new.astrology.com/horoscope/daily.html,194,0
1675813564993,new.astrology.com/daily.html,200,OK,new.astrology.com 1-4,true,75962,8,8,https://new.astrology.com/horoscope/daily.html,55,0
1675813564993,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-4,true,295,8,8,http://new.astrology.com/daily.html,55,0
1675813565048,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-4,true,598,8,8,https://new.astrology.com/daily.html,175,0
1675813565224,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-4,true,75069,8,8,https://new.astrology.com/horoscope/daily.html,275,0
1675813565025,new.astrology.com/daily.html,200,OK,new.astrology.com 1-5,true,75959,8,8,https://new.astrology.com/horoscope/daily.html,54,0
1675813565025,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-5,true,295,8,8,http://new.astrology.com/daily.html,54,0
1675813565080,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-5,true,598,8,8,https://new.astrology.com/daily.html,169,0
1675813565249,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-5,true,75066,8,8,https://new.astrology.com/horoscope/daily.html,275,0
1675813565124,new.astrology.com/daily.html,200,OK,new.astrology.com 1-6,true,75963,8,8,https://new.astrology.com/horoscope/daily.html,59,0
1675813565124,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-6,true,295,8,8,http://new.astrology.com/daily.html,59,0
1675813565183,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-6,true,598,8,8,https://new.astrology.com/daily.html,166,0
1675813565350,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-6,true,75070,8,8,https://new.astrology.com/horoscope/daily.html,254,0
1675813564760,new.astrology.com/daily.html,200,OK,new.astrology.com 1-7,true,75959,8,8,https://new.astrology.com/horoscope/daily.html,168,0
1675813564760,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-7,true,295,8,8,http://new.astrology.com/daily.html,168,0
1675813564928,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-7,true,598,8,8,https://new.astrology.com/daily.html,479,0
1675813565408,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-7,true,75066,8,8,https://new.astrology.com/horoscope/daily.html,326,0
1675813564979,new.astrology.com/daily.html,200,OK,new.astrology.com 1-3,true,75959,8,8,https://new.astrology.com/horoscope/daily.html,56,0
1675813564979,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-3,true,295,8,8,http://new.astrology.com/daily.html,56,0
1675813565035,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-3,true,598,8,8,https://new.astrology.com/daily.html,168,0
1675813565204,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-3,true,75066,8,8,https://new.astrology.com/horoscope/daily.html,498,0
1675813564824,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75959,8,8,https://new.astrology.com/horoscope/daily.html,55,0
1675813564824,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,8,8,http://new.astrology.com/daily.html,55,0
1675813564879,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,8,8,https://new.astrology.com/daily.html,222,0
1675813565102,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75066,8,8,https://new.astrology.com/horoscope/daily.html,734,0
1675813565501,new.astrology.com/daily.html,200,OK,new.astrology.com 1-4,true,75960,9,9,https://new.astrology.com/horoscope/daily.html,55,0
1675813565501,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-4,true,295,9,9,http://new.astrology.com/daily.html,55,0
1675813565556,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-4,true,598,9,9,https://new.astrology.com/daily.html,168,0
1675813565724,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-4,true,75067,9,9,https://new.astrology.com/horoscope/daily.html,250,0
1675813565525,new.astrology.com/daily.html,200,OK,new.astrology.com 1-5,true,75958,9,9,https://new.astrology.com/horoscope/daily.html,54,0
1675813565525,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-5,true,295,9,9,http://new.astrology.com/daily.html,54,0
1675813565579,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-5,true,598,9,9,https://new.astrology.com/daily.html,174,0
1675813565753,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-5,true,75065,9,9,https://new.astrology.com/horoscope/daily.html,253,0
1675813565197,new.astrology.com/daily.html,200,OK,new.astrology.com 1-1,true,75959,9,9,https://new.astrology.com/horoscope/daily.html,59,0
1675813565197,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-1,true,295,9,9,http://new.astrology.com/daily.html,59,0
1675813565256,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-1,true,598,9,9,https://new.astrology.com/daily.html,185,0
1675813565441,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-1,true,75066,9,9,https://new.astrology.com/horoscope/daily.html,490,0
1675813565605,new.astrology.com/daily.html,200,OK,new.astrology.com 1-6,true,75960,9,9,https://new.astrology.com/horoscope/daily.html,69,0
1675813565605,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-6,true,295,9,9,http://new.astrology.com/daily.html,69,0
1675813565674,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-6,true,598,9,9,https://new.astrology.com/daily.html,165,0
1675813565839,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-6,true,75067,9,9,https://new.astrology.com/horoscope/daily.html,241,0
1675813565787,new.astrology.com/daily.html,200,OK,new.astrology.com 1-7,true,75961,9,9,https://new.astrology.com/horoscope/daily.html,56,0
1675813565787,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-7,true,295,9,9,http://new.astrology.com/daily.html,56,0
1675813565843,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-7,true,598,9,9,https://new.astrology.com/daily.html,167,0
1675813566010,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-7,true,75068,9,9,https://new.astrology.com/horoscope/daily.html,289,0
1675813565803,new.astrology.com/daily.html,200,OK,new.astrology.com 1-3,true,75958,9,9,https://new.astrology.com/horoscope/daily.html,55,0
1675813565803,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-3,true,295,9,9,http://new.astrology.com/daily.html,55,0
1675813565858,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-3,true,598,9,9,https://new.astrology.com/daily.html,244,0
1675813566102,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-3,true,75065,9,9,https://new.astrology.com/horoscope/daily.html,252,0
1675813565360,new.astrology.com/daily.html,200,OK,new.astrology.com 1-8,true,75964,9,9,https://new.astrology.com/horoscope/daily.html,174,0
1675813565360,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-8,true,295,9,9,http://new.astrology.com/daily.html,174,0
1675813565534,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-8,true,598,9,9,https://new.astrology.com/daily.html,454,0
1675813565988,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-8,true,75071,9,9,https://new.astrology.com/horoscope/daily.html,342,0
1675813565978,new.astrology.com/daily.html,200,OK,new.astrology.com 1-4,true,75961,9,9,https://new.astrology.com/horoscope/daily.html,56,0
1675813565978,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-4,true,295,9,9,http://new.astrology.com/daily.html,56,0
1675813566035,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-4,true,598,9,9,https://new.astrology.com/daily.html,224,0
1675813566259,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-4,true,75068,9,9,https://new.astrology.com/horoscope/daily.html,265,0
1675813566082,new.astrology.com/daily.html,200,OK,new.astrology.com 1-6,true,75958,10,10,https://new.astrology.com/horoscope/daily.html,57,0
1675813566082,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-6,true,295,10,10,http://new.astrology.com/daily.html,57,0
1675813566139,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-6,true,598,10,10,https://new.astrology.com/daily.html,185,0
1675813566324,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-6,true,75065,10,10,https://new.astrology.com/horoscope/daily.html,285,0
1675813565936,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75962,10,10,https://new.astrology.com/horoscope/daily.html,56,0
1675813565936,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,10,10,http://new.astrology.com/daily.html,56,0
1675813565992,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,10,10,https://new.astrology.com/daily.html,166,0
1675813566158,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75069,10,10,https://new.astrology.com/horoscope/daily.html,416,0
1675813566302,new.astrology.com/daily.html,200,OK,new.astrology.com 1-7,true,75958,10,10,https://new.astrology.com/horoscope/daily.html,56,0
1675813566302,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-7,true,295,10,10,http://new.astrology.com/daily.html,56,0
1675813566358,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-7,true,598,10,10,https://new.astrology.com/daily.html,173,0
1675813566531,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-7,true,75065,10,10,https://new.astrology.com/horoscope/daily.html,245,0
1675813566008,new.astrology.com/daily.html,200,OK,new.astrology.com 1-5,true,75959,10,10,https://new.astrology.com/horoscope/daily.html,66,0
1675813566008,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-5,true,295,10,10,http://new.astrology.com/daily.html,66,0
1675813566074,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-5,true,598,10,10,https://new.astrology.com/daily.html,164,0
1675813566238,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-5,true,75066,10,10,https://new.astrology.com/horoscope/daily.html,486,0
1675813566030,new.astrology.com/daily.html,200,OK,new.astrology.com 1-1,true,75959,10,10,https://new.astrology.com/horoscope/daily.html,56,0
1675813566030,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-1,true,295,10,10,http://new.astrology.com/daily.html,56,0
1675813566086,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-1,true,598,10,10,https://new.astrology.com/daily.html,171,0
1675813566257,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-1,true,75066,10,10,https://new.astrology.com/horoscope/daily.html,485,0
1675813566356,new.astrology.com/daily.html,200,OK,new.astrology.com 1-3,true,75961,10,10,https://new.astrology.com/horoscope/daily.html,68,0
1675813566356,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-3,true,295,10,10,http://new.astrology.com/daily.html,68,0
1675813566425,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-3,true,598,10,10,https://new.astrology.com/daily.html,171,0
1675813566596,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-3,true,75068,10,10,https://new.astrology.com/horoscope/daily.html,244,0
1675813566383,new.astrology.com/daily.html,200,OK,new.astrology.com 1-8,true,75958,10,10,https://new.astrology.com/horoscope/daily.html,58,0
1675813566383,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-8,true,295,10,10,http://new.astrology.com/daily.html,58,0
1675813566441,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-8,true,598,10,10,https://new.astrology.com/daily.html,183,0
1675813566624,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-8,true,75065,10,10,https://new.astrology.com/horoscope/daily.html,250,0
1675813565964,new.astrology.com/daily.html,200,OK,new.astrology.com 1-9,true,75962,10,10,https://new.astrology.com/horoscope/daily.html,215,0
1675813565964,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-9,true,295,10,10,http://new.astrology.com/daily.html,215,0
1675813566179,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-9,true,598,10,10,https://new.astrology.com/daily.html,497,0
1675813566676,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-9,true,75069,10,10,https://new.astrology.com/horoscope/daily.html,329,0
1675813566676,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75964,11,11,https://new.astrology.com/horoscope/daily.html,54,0
1675813566676,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,11,11,http://new.astrology.com/daily.html,54,0
1675813566730,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,11,11,https://new.astrology.com/daily.html,169,0
1675813566899,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75071,11,11,https://new.astrology.com/horoscope/daily.html,275,0
1675813566778,new.astrology.com/daily.html,200,OK,new.astrology.com 1-7,true,75962,11,11,https://new.astrology.com/horoscope/daily.html,57,0
1675813566778,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-7,true,295,11,11,http://new.astrology.com/daily.html,57,0
1675813566835,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-7,true,598,11,11,https://new.astrology.com/daily.html,166,0
1675813567001,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-7,true,75069,11,11,https://new.astrology.com/horoscope/daily.html,255,0
1675813566528,new.astrology.com/daily.html,200,OK,new.astrology.com 1-4,true,75958,11,11,https://new.astrology.com/horoscope/daily.html,58,0
1675813566528,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-4,true,295,11,11,http://new.astrology.com/daily.html,58,0
1675813566586,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-4,true,598,11,11,https://new.astrology.com/daily.html,166,0
1675813566752,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-4,true,75065,11,11,https://new.astrology.com/horoscope/daily.html,423,0
1675813566825,new.astrology.com/daily.html,200,OK,new.astrology.com 1-5,true,75959,11,11,https://new.astrology.com/horoscope/daily.html,56,0
1675813566825,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-5,true,295,11,11,http://new.astrology.com/daily.html,56,0
1675813566881,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-5,true,598,11,11,https://new.astrology.com/daily.html,176,0
1675813567057,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-5,true,75066,11,11,https://new.astrology.com/horoscope/daily.html,232,0
1675813566842,new.astrology.com/daily.html,200,OK,new.astrology.com 1-3,true,75961,11,11,https://new.astrology.com/horoscope/daily.html,61,0
1675813566842,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-3,true,295,11,11,http://new.astrology.com/daily.html,61,0
1675813566903,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-3,true,598,11,11,https://new.astrology.com/daily.html,171,0
1675813567074,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-3,true,75068,11,11,https://new.astrology.com/horoscope/daily.html,250,0
1675813566626,new.astrology.com/daily.html,200,OK,new.astrology.com 1-6,true,75958,11,11,https://new.astrology.com/horoscope/daily.html,55,0
1675813566626,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-6,true,295,11,11,http://new.astrology.com/daily.html,55,0
1675813566681,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-6,true,598,11,11,https://new.astrology.com/daily.html,263,0
1675813566944,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-6,true,75065,11,11,https://new.astrology.com/horoscope/daily.html,430,0
1675813567057,new.astrology.com/daily.html,200,OK,new.astrology.com 1-9,true,75958,11,11,https://new.astrology.com/horoscope/daily.html,67,0
1675813567057,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-9,true,295,11,11,http://new.astrology.com/daily.html,67,0
1675813567124,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-9,true,598,11,11,https://new.astrology.com/daily.html,182,0
1675813567306,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-9,true,75065,11,11,https://new.astrology.com/horoscope/daily.html,240,0
1675813566579,new.astrology.com/daily.html,200,OK,new.astrology.com 1-10,true,75959,11,11,https://new.astrology.com/horoscope/daily.html,174,0
1675813566579,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-10,true,295,11,11,http://new.astrology.com/daily.html,174,0
1675813566754,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-10,true,598,11,11,https://new.astrology.com/daily.html,477,0
1675813567231,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-10,true,75066,11,11,https://new.astrology.com/horoscope/daily.html,277,0
1675813567176,new.astrology.com/daily.html,200,OK,new.astrology.com 1-2,true,75959,11,11,https://new.astrology.com/horoscope/daily.html,54,0
1675813567176,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-2,true,295,11,11,http://new.astrology.com/daily.html,54,0
1675813567230,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-2,true,598,11,11,https://new.astrology.com/daily.html,175,0
1675813567405,new.astrology.com/daily.html-2,200,OK,new.astrology.com 1-2,true,75066,11,11,https://new.astrology.com/horoscope/daily.html,244,0
1675813566876,new.astrology.com/daily.html,200,OK,new.astrology.com 1-8,true,75958,12,12,https://new.astrology.com/horoscope/daily.html,57,0
1675813566876,new.astrology.com/daily.html-0,301,Moved Permanently,new.astrology.com 1-8,true,295,12,12,http://new.astrology.com/daily.html,57,0
1675813566933,new.astrology.com/daily.html-1,301,Moved Permanently,new.astrology.com 1-8,true,598,12,12,https://new.astrology.com/daily.html,167,0
